BaseProdukt;KinderProdukt1;KinderProdukt2;KinderProdukt3;KinderProdukt4;KinderProdukt5;KinderProdukt6
53281346;53301852;53301853;53301854
53281906;53289415;53289419;53289788;53289946
53283386;53300915;53300916;53300918
53284023;53283400;53284025;53284036
53300954;53283419;53300890;53300937;60047875
53313113;53312949;53313104;54959824
53368802;53362963;53368778
53416046;53416027;53416029;53416030;53416045;57883794;57886754
53432925;53432489;53432528
53444276;53410832;53444272
53456484;53746852;53746853
53490268;53490144;53490192;53490222;53490244
53522486;53522412;53522483
53522541;53522517;53522540
53552307;53547919;53547930;53552296
53556845;53556848
53557041;53556904;53557035
53564289;53563921;53564148
53573339;53573325;53573333;53573336
53583249;53583222
53586184;53586182
53587564;53587351;53587562
53587807;53587583;53587805
53648436;53648450
53648449;53648437;53648444
53648589;53648644;53648646;53648651
53648719;53648498;53648643
53654766;53654665;53654738;53654751;53654753
53655977;53655971;53655975;53655976;118737280
53656067;53656053;53656056
53660082;53660144;53660148;122047542
53660438;53660431
53663686;53663463;53663684;53663685
53663703;53663696;53663700;122047537
53673264;53673272;53673344;53673346;53673347;53673348
53718149;53588943;53588948;53718136
53740889;53740921;53740936
53746417;53746422;53746423;53746433;58707869
53746792;53313513;53746790
53772377;53772367;53772399;53772406;59241353;59241371
55394355;53660289;55394347
55400562;53586459;55400561;55400564
58741562;58740966;58741228
59015529;125642892
60070764;60071050;60071064;60071066
60077384;60077314;60077345
118929652;118929597;118929639;118929647;118929650
119042141;53673072;119042126;119042140
119670472;119670226;119670353;119670354;119670355;119670102
119670725;119670716;119670720;119670721;119670722;119670723;119670724
120144666;105078986;120144671;120144674;120144672
120144791;104973798;105027319;120144809;120144811
120144856;104899568;104939927;104939960;120144885
120144889;104944736;104973720;120144893;120144896
120144901;106627122;106661707;120144928;120144914;120144916
120200396;57493719;57493770;104561875;120200394
120200422;57493773;57493780;120200435;120200436
120200830;120200908;120200911;120200913;120200916
120201097;120201119;120201124;120201128;120201122
120201142;103231273;104442661;104515761;120201166
120201219;120201298;120201299;120201264;120201282
120201350;118323495;118325159;118325234;120202420
120592200;53451462;120592218
120630962;120631032;120631033;120631036;120631039
120789403;120789322;120789394;120789396
122642681;122638895;122642640
122642686;122642679;122642680
122642687;122642671;122642673
122642690;122642668;122642669
122642691;122642648;122642666
123089109;123089682;123089902;123089923;123089942;123089957
123269030;123269092;123269095;123269096
123585719;123604801;123604803;123604806
123604810;123604814;123604816
123683292;123654538;123654542;123654434
123849474;123107996;123108061
124492397;124492122;124492378;124492381
124533051;121458023;124491732
124775096;124775095;124775080
125146435;125399543;125399572;125399579
125453073;125452686;125453021;125453034
125602054;125601892;125601925;125601930
126182822;126181050;126182732
126192826;126192601;126192809
126560653;126560346;126560644
127257262;127257505;127257605;127258191;127259135;127259140;129242782
129099280;60077345;120200908;53654751;120201119
129100718;53648437;127256606;118719183
129101250;58872906;57894132;53301852
129114416;127132936;53740770;125642892
129119350;124016846;58050867;125135352
129119458;123654434;53297153;53416029
129119632;53741897;123604801;118929647
129119977;127398793;127259194;125642892
129124113;126192601;125452686;53740921
129125859;53645571;124016846;57903298
129130657;55402510;125085146;126088681
129130736;124331063;53416045;53613449
129130841;54849586;53673072;122336397
129131249;121359792;53586390;54168720
129230755;53368513;53368705;121110546
129230838;127132850;127132899;127132904;127083752;127131384;127131388
129231024;123736236;118236900;126181050
129231326;118725529;59550284;53848677
129231427;124570772;118360815;124156721
129231793;118369992;125111914;118464291
129243637;128879857;128879776;128879845;128879860;128878907;128879725
129243758;127256696;127256707;127256710;127256959;127256961;127256965
129244217;128880069;128880278;128881211;128881296;128881595;128879738
129244574;127255998;127256001;127256004;127256012;127256073;127256222
129246213;120062668;120063040
129246465;127259209;127259212;127259213
129247591;127259202;127259206;127259207
129249722;127134187;127256606;127256610
129266687;127195693;127195702;127195704;127254296;127254552;127254662
129266699;127259179;127259189;127259190
129266730;127135640;127135952;127136224;127136881;127136999;127137160
129266804;127255175;127255696;127255936;127255992;127255993;127255995
129266840;127259216;127259277;127259280
129267357;53672731;119009942
129268110;59228820;123146053
129268464;55394011;55446738
129268611;118719183;118719207
129268670;54527485;58838182
129268705;53694290;122437017
129268743;57135297;124259325
129268779;59854347;59854526
129268799;53306658;120705242
129268882;53300986;53301744
129338702;129104095;129339239
